order_id,item_price,quantity,item_category,item_name,created_at_time,created_date,delivery_address1,delivery_address2,delivery_city,delivery_zipcode,delivery,created_at
ORD_00359,6.00,6.00,Beverage,Diet Coke 1.5l,21:05:27,16-01-23,1 Schurz Place,,Manhattan,0001M,FALSE,2023-01-16 21:05:27
ORD_00361,6.00,9.00,Dessert,Pistachio Ice Crearn,11:20:07,16-01-23,1 Schurz Place,,Manhattan,0001M,TRUE,2023-01-16 11:20:07
ORD_00361,6.00,3.00,Dessert,Chocolate Ice Cream,11:20:07,16-01-23,1 Schurz Place,,Manhattan,0001M,TRUE,2023-01-16 11:20:07
ORD_00363,6.00,9.00,Dessert,Vanilla Ice Cream,12:39:28,16-01-23,1 Schurz Place,,Manhattan,0001M,FALSE,2023-01-16 12:39:28
ORD_00364,16.00,9.00,Pizza,Pizza Quattro Formaggi Regular,19:00:34,17-01-23,64950 Tennyson Pass,,Queens,0007Q,TRUE,2023-01-17 19:00:34
ORD_00364,19.00,4.00,Pizza,Pizza Quattro Formaggi Large,19:00:34,17-01-23,64950 Tennyson Pass,,Queens,0007Q,TRUE,2023-01-17 19:00:34
ORD_00365,16.00,7.00,Pizza,Pizza Diavola Regular,13:04:41,17-01-23,64950 Tennyson Pass,,Queens,0007Q,TRUE,2023-01-17 13:04:41
ORD_00365,6.00,1.00,Dessert,Chocolate Ice Cream,13:04:41,17-01-23,64950 Tennyson Pass,,Queens,0007Q,TRUE,2023-01-17 13:04:41
ORD_00366,6.00,6.00,Dessert,Chocolate Ice Cream,21:14:08,17-01-23,64950 Tennyson Pass,,Queens,0007Q,FALSE,2023-01-17 21:14:08
ORD_00366,2.00,4.00,Beverage,Sparkling Water 33cl,21:14:08,17-01-23,64950 Tennyson Pass,,Queens,0007Q,FALSE,2023-01-17 21:14:08
ORD_00367,16.00,1.00,Pizza,Pizza Diavola Regular,21:46:26,17-01-23,64950 Tennyson Pass,,Queens,0007Q,TRUE,2023-01-17 21:46:26
ORD_00367,15.00,6.00,Pizza,Pizza Hawaiian Regular,21:46:26,17-01-23,64950 Tennyson Pass,,Queens,0007Q,TRUE,2023-01-17 21:46:26
ORD_00367,6.00,6.00,Beverage,7 Up 1.5l,21:46:26,17-01-23,64950 Tennyson Pass,,Queens,0007Q,TRUE,2023-01-17 21:46:26
ORD_00367,16.00,1.00,Pizza,Pizza Napolitana Regular,21:46:26,17-01-23,64950 Tennyson Pass,,Queens,0007Q,TRUE,2023-01-17 21:46:26
ORD_00368,16.00,3.00,Pizza,Pizza Napolitana Regular,13:32:11,17-01-23,64950 Tennyson Pass,,Queens,0007Q,TRUE,2023-01-17 13:32:11
ORD_00368,3.00,8.00,Beverage,Diet Coke 33cl,13:32:11,17-01-23,64950 Tennyson Pass,,Queens,0007Q,TRUE,2023-01-17 13:32:11
ORD_00368,18.00,9.00,Pizza,Pizza Parmigiana Large,13:32:11,17-01-23,64950 Tennyson Pass,,Queens,0007Q,TRUE,2023-01-17 13:32:11
ORD_00368,6.00,5.00,Beverage,Fanta 1.5l,13:32:11,17-01-23,64950 Tennyson Pass,,Queens,0007Q,TRUE,2023-01-17 13:32:11
ORD_00369,6.00,3.00,Dessert,Chocolate Ice Cream,21:09:05,17-01-23,64950 Tennyson Pass,,Queens,0007Q,FALSE,2023-01-17 21:09:05
ORD_00371,6.00,6.00,Dessert,Strawberry Ice Cream,10:43:14,17-01-23,3869 Sutherland Way,Suite 16,Queens,0007Q,TRUE,2023-01-17 10:43:14
ORD_00372,6.00,10.00,Beverage,Coca Cola 1.5l,20:46:57,17-01-23,8 Leroy Court,,Brooklyn,0005B,TRUE,2023-01-17 20:46:57
ORD_00372,6.00,3.00,Beverage,Diet Coke 1.5l,20:46:57,17-01-23,8 Leroy Court,,Brooklyn,0005B,TRUE,2023-01-17 20:46:57
ORD_00372,4.00,7.00,Beverage,Sparkling Water 1.5l,20:46:57,17-01-23,8 Leroy Court,,Brooklyn,0005B,TRUE,2023-01-17 20:46:57
ORD_00372,3.00,2.00,Beverage,Coca Cola 33cl,20:46:57,17-01-23,8 Leroy Court,,Brooklyn,0005B,TRUE,2023-01-17 20:46:57
ORD_00373,16.00,2.00,Pizza,Pizza Diavola Regular,13:39:56,17-01-23,8 Leroy Court,,Brooklyn,0005B,FALSE,2023-01-17 13:39:56
ORD_00373,15.00,6.00,Pizza,Pizza Pepperoni Regular,13:39:56,17-01-23,8 Leroy Court,,Brooklyn,0005B,FALSE,2023-01-17 13:39:56
ORD_00374,5.00,5.00,Dessert,Chocolate Brownie,13:18:54,17-01-23,8 Leroy Court,,Brooklyn,0005B,TRUE,2023-01-17 13:18:54
ORD_00375,3.00,5.00,Beverage,Diet Coke 33cl,21:05:12,17-01-23,8 Dahle Hill,,Manhattan,0001M,TRUE,2023-01-17 21:05:12
ORD_00375,12.00,8.00,Pizza,Pizza Margherita Regular,21:05:12,17-01-23,8 Dahle Hill,,Manhattan,0001M,TRUE,2023-01-17 21:05:12
ORD_00375,18.00,3.00,Pizza,Pizza Napolitana Large,21:05:12,17-01-23,8 Dahle Hill,,Manhattan,0001M,TRUE,2023-01-17 21:05:12
ORD_00375,17.00,1.00,Pizza,Pizza Pepperoni Large,21:05:12,17-01-23,8 Dahle Hill,,Manhattan,0001M,TRUE,2023-01-17 21:05:12
ORD_00376,7.00,5.00,Dessert,Banoffee Pie,10:43:38,17-01-23,8 Dahle Hill,,Manhattan,0001M,FALSE,2023-01-17 10:43:38
ORD_00376,6.00,10.00,Beverage,Fanta 1.5l,10:43:38,17-01-23,8 Dahle Hill,,Manhattan,0001M,FALSE,2023-01-17 10:43:38
ORD_00376,6.00,6.00,Dessert,Pistachio Ice Crearn,10:43:38,17-01-23,8 Dahle Hill,,Manhattan,0001M,FALSE,2023-01-17 10:43:38
ORD_00377,6.00,2.00,Side,Garlic Bread,12:43:37,17-01-23,8 Dahle Hill,,Manhattan,0001M,TRUE,2023-01-17 12:43:37
ORD_00377,6.00,3.00,Dessert,Vanilla Ice Cream,12:43:37,17-01-23,8 Dahle Hill,,Manhattan,0001M,TRUE,2023-01-17 12:43:37
ORD_00377,19.00,2.00,Pizza,Pizza Quattro Formaggi Large,12:43:37,17-01-23,8 Dahle Hill,,Manhattan,0001M,TRUE,2023-01-17 12:43:37
ORD_00378,14.00,10.00,Pizza,Pizza Margherita Large,18:45:50,17-01-23,8 Dahle Hill,,Manhattan,0001M,TRUE,2023-01-17 18:45:50
ORD_00378,14.00,3.00,Pizza,Pizza Margherita Large,18:45:50,17-01-23,8 Dahle Hill,,Manhattan,0001M,TRUE,2023-01-17 18:45:50
ORD_00379,6.00,1.00,Dessert,Pistachio Ice Crearn,11:07:40,17-01-23,8 Dahle Hill,,Manhattan,0001M,FALSE,2023-01-17 11:07:40
ORD_00379,15.00,3.00,Pizza,Pizza Hawaiian Regular,11:07:40,17-01-23,8 Dahle Hill,,Manhattan,0001M,FALSE,2023-01-17 11:07:40
ORD_00379,15.00,6.00,Pizza,Pizza Hawaiian Regular,11:07:40,17-01-23,8 Dahle Hill,,Manhattan,0001M,FALSE,2023-01-17 11:07:40
ORD_00379,5.00,7.00,Side,Breadsticks,11:07:40,17-01-23,8 Dahle Hill,,Manhattan,0001M,FALSE,2023-01-17 11:07:40
ORD_00379,6.00,5.00,Beverage,Fanta 1.5l,11:07:40,17-01-23,8 Dahle Hill,,Manhattan,0001M,FALSE,2023-01-17 11:07:40
ORD_00379,19.00,2.00,Pizza,Pizza Diavola Large,11:07:40,17-01-23,8 Dahle Hill,,Manhattan,0001M,FALSE,2023-01-17 11:07:40
ORD_00379,18.00,2.00,Pizza,Pizza Napolitana Large,11:07:40,17-01-23,8 Dahle Hill,,Manhattan,0001M,FALSE,2023-01-17 11:07:40
ORD_00379,16.00,5.00,Pizza,Pizza Quattro Formaggi Regular,11:07:40,17-01-23,8 Dahle Hill,,Manhattan,0001M,FALSE,2023-01-17 11:07:40
ORD_00380,7.00,6.00,Dessert,Banoffee Pie,11:00:25,17-01-23,8 Dahle Hill,,Manhattan,0001M,FALSE,2023-01-17 11:00:25
ORD_00381,3.00,9.00,Beverage,7 Up 33cl,20:12:34,17-01-23,26555 Eastlawn Pass,,Bronx,0004B,TRUE,2023-01-17 20:12:34
ORD_00381,18.00,6.00,Pizza,Pizza Napolitana Large,20:12:34,17-01-23,26555 Eastlawn Pass,,Bronx,0004B,TRUE,2023-01-17 20:12:34
ORD_00382,5.00,2.00,Side,Breadsticks,19:12:20,17-01-23,26555 Eastlawn Pass,,Bronx,0004B,TRUE,2023-01-17 19:12:20
ORD_00382,2.00,4.00,Beverage,Sparkling Water 33cl,19:12:20,17-01-23,26555 Eastlawn Pass,,Bronx,0004B,TRUE,2023-01-17 19:12:20
ORD_00383,6.00,3.00,Dessert,Chocolate Ice Cream,21:57:56,17-01-23,26555 Eastlawn Pass,,Bronx,0004B,FALSE,2023-01-17 21:57:56
ORD_00384,14.00,1.00,Pizza,Pizza Margherita Large,21:57:14,17-01-23,066 Ronald Regan Trail,2nd Floor,Brooklyn,0005B,TRUE,2023-01-17 21:57:14
ORD_00384,16.00,7.00,Pizza,Pizza Quattro Formaggi Regular,21:57:14,17-01-23,066 Ronald Regan Trail,2nd Floor,Brooklyn,0005B,TRUE,2023-01-17 21:57:14
ORD_00384,3.00,1.00,Beverage,Fanta 33cl,21:57:14,17-01-23,066 Ronald Regan Trail,2nd Floor,Brooklyn,0005B,TRUE,2023-01-17 21:57:14
ORD_00384,6.00,4.00,Side,Garlic Bread,21:57:14,17-01-23,066 Ronald Regan Trail,2nd Floor,Brooklyn,0005B,TRUE,2023-01-17 21:57:14
ORD_00384,6.00,6.00,Beverage,Coca Cola 1.5l,21:57:14,17-01-23,066 Ronald Regan Trail,2nd Floor,Brooklyn,0005B,TRUE,2023-01-17 21:57:14
ORD_00384,6.00,5.00,Beverage,Coca Cola 1.5l,21:57:14,17-01-23,066 Ronald Regan Trail,2nd Floor,Brooklyn,0005B,TRUE,2023-01-17 21:57:14
ORD_00385,5.00,3.00,Dessert,Chocolate Brownie,11:13:50,17-01-23,066 Ronald Regan Trail,2nd Floor,Brooklyn,0005B,TRUE,2023-01-17 11:13:50
ORD_00385,14.00,7.00,Pizza,Pizza Margherita Large,11:13:50,17-01-23,066 Ronald Regan Trail,2nd Floor,Brooklyn,0005B,TRUE,2023-01-17 11:13:50
ORD_00386,6.00,7.00,Beverage,Coca Cola 1.5l,12:35:17,17-01-23,066 Ronald Regan Trail,2nd Floor,Brooklyn,0005B,FALSE,2023-01-17 12:35:17
ORD_00388,14.00,7.00,Pizza,Pizza Margherita Large,20:51:00,17-01-23,3 Tennyson Alley,,Manhattan,0001M,TRUE,2023-01-17 20:51:00
ORD_00388,15.00,5.00,Pizza,Pizza Parmigiana Regular,20:51:00,17-01-23,3 Tennyson Alley,,Manhattan,0001M,TRUE,2023-01-17 20:51:00
ORD_00388,5.00,2.00,Side,Breadsticks,20:51:00,17-01-23,3 Tennyson Alley,,Manhattan,0001M,TRUE,2023-01-17 20:51:00
ORD_00388,4.00,4.00,Beverage,Sparkling Water 1.5l,20:51:00,17-01-23,3 Tennyson Alley,,Manhattan,0001M,TRUE,2023-01-17 20:51:00
ORD_00389,6.00,3.00,Beverage,Diet Coke 1.5l,11:45:12,17-01-23,3 Tennyson Alley,,Manhattan,0001M,FALSE,2023-01-17 11:45:12
ORD_00389,15.00,2.00,Pizza,Pizza Hawaiian Regular,11:45:12,17-01-23,3 Tennyson Alley,,Manhattan,0001M,FALSE,2023-01-17 11:45:12
ORD_00389,15.00,6.00,Pizza,Pizza Parmigiana Regular,11:45:12,17-01-23,3 Tennyson Alley,,Manhattan,0001M,FALSE,2023-01-17 11:45:12
ORD_00389,16.00,5.00,Pizza,Pizza Quattro Formaggi Regular,11:45:12,17-01-23,3 Tennyson Alley,,Manhattan,0001M,FALSE,2023-01-17 11:45:12
ORD_00390,6.00,2.00,Dessert,Vanilla Ice Cream,13:05:29,17-01-23,3 Tennyson Alley,,Manhattan,0001M,FALSE,2023-01-17 13:05:29
ORD_00390,7.00,5.00,Side,Chicken Wings,13:05:29,17-01-23,3 Tennyson Alley,,Manhattan,0001M,FALSE,2023-01-17 13:05:29
ORD_00390,16.00,2.00,Pizza,Pizza Diavola Regular,13:05:29,17-01-23,3 Tennyson Alley,,Manhattan,0001M,FALSE,2023-01-17 13:05:29
ORD_00391,7.00,1.00,Side,Caesar Salad,11:46:30,17-01-23,3 Tennyson Alley,,Manhattan,0001M,TRUE,2023-01-17 11:46:30
ORD_00391,17.00,2.00,Pizza,Pizza Pepperoni Large,11:46:30,17-01-23,3 Tennyson Alley,,Manhattan,0001M,TRUE,2023-01-17 11:46:30
ORD_00391,15.00,5.00,Pizza,Pizza Parmigiana Regular,11:46:30,17-01-23,3 Tennyson Alley,,Manhattan,0001M,TRUE,2023-01-17 11:46:30
ORD_00391,17.00,5.00,Pizza,Pizza Seafood Regular,11:46:30,17-01-23,3 Tennyson Alley,,Manhattan,0001M,TRUE,2023-01-17 11:46:30
ORD_00391,7.00,8.00,Dessert,Banoffee Pie,11:46:30,17-01-23,3 Tennyson Alley,,Manhattan,0001M,TRUE,2023-01-17 11:46:30
ORD_00392,6.00,4.00,Dessert,Chocolate Ice Cream,11:04:34,17-01-23,3 Tennyson Alley,,Manhattan,0001M,TRUE,2023-01-17 11:04:34
ORD_00392,15.00,6.00,Pizza,Pizza Hawaiian Regular,11:04:34,17-01-23,3 Tennyson Alley,,Manhattan,0001M,TRUE,2023-01-17 11:04:34
ORD_00393,19.00,9.00,Pizza,Pizza Diavola Large,21:32:00,17-01-23,3 Tennyson Alley,,Manhattan,0001M,FALSE,2023-01-17 21:32:00
ORD_00393,6.00,9.00,Dessert,Strawberry Ice Cream,21:32:00,17-01-23,3 Tennyson Alley,,Manhattan,0001M,FALSE,2023-01-17 21:32:00
ORD_00393,17.00,3.00,Pizza,Pizza Seafood Regular,21:32:00,17-01-23,3 Tennyson Alley,,Manhattan,0001M,FALSE,2023-01-17 21:32:00
ORD_00393,18.00,5.00,Pizza,Pizza Parmigiana Large,21:32:00,17-01-23,3 Tennyson Alley,,Manhattan,0001M,FALSE,2023-01-17 21:32:00
ORD_00394,7.00,3.00,Dessert,Banoffee Pie,18:35:10,17-01-23,3 Tennyson Alley,,Manhattan,0001M,TRUE,2023-01-17 18:35:10
ORD_00395,19.00,3.00,Pizza,Pizza Diavola Large,13:20:22,17-01-23,261 Norway Maple Drive,Suite 7,Manhattan,0001M,TRUE,2023-01-17 13:20:22
ORD_00395,6.00,7.00,Beverage,Fanta 1.5l,13:20:22,17-01-23,261 Norway Maple Drive,Suite 7,Manhattan,0001M,TRUE,2023-01-17 13:20:22
ORD_00395,15.00,5.00,Pizza,Pizza Pepperoni Regular,13:20:22,17-01-23,261 Norway Maple Drive,Suite 7,Manhattan,0001M,TRUE,2023-01-17 13:20:22
ORD_00396,20.00,1.00,Pizza,Pizza Seafood Large,21:33:13,17-01-23,261 Norway Maple Drive,Suite 7,Manhattan,0001M,FALSE,2023-01-17 21:33:13
ORD_00396,19.00,10.00,Pizza,Pizza Quattro Formaggi Large,21:33:13,17-01-23,261 Norway Maple Drive,Suite 7,Manhattan,0001M,FALSE,2023-01-17 21:33:13
ORD_00396,5.00,4.00,Dessert,Chocolate Brownie,21:33:13,17-01-23,261 Norway Maple Drive,Suite 7,Manhattan,0001M,FALSE,2023-01-17 21:33:13
ORD_00396,5.00,4.00,Side,Breadsticks,21:33:13,18-01-23,261 Norway Maple Drive,Suite 7,Manhattan,0001M,FALSE,2023-01-18 21:33:13
ORD_00396,15.00,5.00,Pizza,Pizza Hawaiian Regular,21:33:13,18-01-23,261 Norway Maple Drive,Suite 7,Manhattan,0001M,FALSE,2023-01-18 21:33:13
ORD_00397,6.00,4.00,Dessert,Pistachio Ice Crearn,22:08:11,18-01-23,261 Norway Maple Drive,Suite 7,Manhattan,0001M,TRUE,2023-01-18 22:08:11
ORD_00397,17.00,2.00,Pizza,Pizza Seafood Regular,22:08:11,18-01-23,261 Norway Maple Drive,Suite 7,Manhattan,0001M,TRUE,2023-01-18 22:08:11
ORD_00397,6.00,2.00,Dessert,Vanilla Ice Cream,22:08:11,18-01-23,261 Norway Maple Drive,Suite 7,Manhattan,0001M,TRUE,2023-01-18 22:08:11
ORD_00398,5.00,5.00,Dessert,Chocolate Brownie,21:31:39,18-01-23,261 Norway Maple Drive,Suite 7,Manhattan,0001M,TRUE,2023-01-18 21:31:39
ORD_00398,16.00,2.00,Pizza,Pizza Napolitana Regular,21:31:39,18-01-23,261 Norway Maple Drive,Suite 7,Manhattan,0001M,TRUE,2023-01-18 21:31:39
ORD_00398,3.00,3.00,Beverage,Diet Coke 33cl,21:31:39,18-01-23,261 Norway Maple Drive,Suite 7,Manhattan,0001M,TRUE,2023-01-18 21:31:39
ORD_00398,17.00,10.00,Pizza,Pizza Seafood Regular,21:31:39,18-01-23,261 Norway Maple Drive,Suite 7,Manhattan,0001M,TRUE,2023-01-18 21:31:39
ORD_00400,6.00,5.00,Dessert,Chocolate Ice Cream,10:47:14,18-01-23,261 Norway Maple Drive,Suite 7,Manhattan,0001M,FALSE,2023-01-18 10:47:14
ORD_00400,17.00,4.00,Pizza,Pizza Seafood Regular,10:47:14,18-01-23,261 Norway Maple Drive,Suite 7,Manhattan,0001M,FALSE,2023-01-18 10:47:14
ORD_00400,15.00,2.00,Pizza,Pizza Parmigiana Regular,10:47:14,18-01-23,261 Norway Maple Drive,Suite 7,Manhattan,0001M,FALSE,2023-01-18 10:47:14
ORD_00400,15.00,6.00,Pizza,Pizza Hawaiian Regular,10:47:14,18-01-23,261 Norway Maple Drive,Suite 7,Manhattan,0001M,FALSE,2023-01-18 10:47:14
ORD_00401,19.00,3.00,Pizza,Pizza Quattro Formaggi Large,12:42:49,18-01-23,261 Norway Maple Drive,Suite 7,Manhattan,0001M,TRUE,2023-01-18 12:42:49
ORD_00401,6.00,6.00,Dessert,Pistachio Ice Crearn,12:42:49,18-01-23,261 Norway Maple Drive,Suite 7,Manhattan,0001M,TRUE,2023-01-18 12:42:49
ORD_00401,5.00,2.00,Dessert,Chocolate Brownie,12:42:49,18-01-23,261 Norway Maple Drive,Suite 7,Manhattan,0001M,TRUE,2023-01-18 12:42:49
ORD_00401,6.00,3.00,Dessert,Pistachio Ice Crearn,12:42:49,18-01-23,261 Norway Maple Drive,Suite 7,Manhattan,0001M,TRUE,2023-01-18 12:42:49
ORD_00402,17.00,4.00,Pizza,Pizza Seafood Regular,22:44:14,18-01-23,261 Norway Maple Drive,Suite 7,Manhattan,0001M,TRUE,2023-01-18 22:44:14
ORD_00403,6.00,7.00,Dessert,Chocolate Ice Cream,10:59:56,18-01-23,259 Arrowood Avenue,,Manhattan,0001M,FALSE,2023-01-18 10:59:56
ORD_00403,15.00,4.00,Pizza,Pizza Pepperoni Regular,10:59:56,18-01-23,259 Arrowood Avenue,,Manhattan,0001M,FALSE,2023-01-18 10:59:56
ORD_00403,5.00,1.00,Side,Breadsticks,10:59:56,18-01-23,259 Arrowood Avenue,,Manhattan,0001M,FALSE,2023-01-18 10:59:56
ORD_00404,2.00,1.00,Beverage,Sparkling Water 33cl,12:06:20,18-01-23,259 Arrowood Avenue,,Manhattan,0001M,TRUE,2023-01-18 12:06:20
ORD_00404,6.00,3.00,Beverage,Diet Coke 1.5l,12:06:20,18-01-23,259 Arrowood Avenue,,Manhattan,0001M,TRUE,2023-01-18 12:06:20
ORD_00405,17.00,8.00,Pizza,Pizza Hawaiian Large,20:09:18,18-01-23,259 Arrowood Avenue,,Manhattan,0001M,TRUE,2023-01-18 20:09:18
ORD_00405,3.00,2.00,Beverage,7 Up 33cl,20:09:18,18-01-23,259 Arrowood Avenue,,Manhattan,0001M,TRUE,2023-01-18 20:09:18
ORD_00406,17.00,3.00,Pizza,Pizza Seafood Regular,12:50:17,18-01-23,259 Arrowood Avenue,,Manhattan,0001M,FALSE,2023-01-18 12:50:17
ORD_00406,2.00,10.00,Beverage,Sparkling Water 33cl,12:50:17,18-01-23,259 Arrowood Avenue,,Manhattan,0001M,FALSE,2023-01-18 12:50:17
ORD_00406,15.00,3.00,Pizza,Pizza Hawaiian Regular,12:50:17,18-01-23,259 Arrowood Avenue,,Manhattan,0001M,FALSE,2023-01-18 12:50:17
ORD_00407,7.00,1.00,Side,Caesar Salad,11:12:50,18-01-23,259 Arrowood Avenue,,Manhattan,0001M,TRUE,2023-01-18 11:12:50
ORD_00407,7.00,1.00,Dessert,Banoffee Pie,11:12:50,18-01-23,259 Arrowood Avenue,,Manhattan,0001M,TRUE,2023-01-18 11:12:50
ORD_00407,15.00,4.00,Pizza,Pizza Pepperoni Regular,11:12:50,18-01-23,259 Arrowood Avenue,,Manhattan,0001M,TRUE,2023-01-18 11:12:50
ORD_00407,7.00,3.00,Dessert,Banoffee Pie,11:12:50,18-01-23,259 Arrowood Avenue,,Manhattan,0001M,TRUE,2023-01-18 11:12:50
ORD_00409,5.00,7.00,Dessert,Chocolate Brownie,12:36:20,18-01-23,259 Arrowood Avenue,,Manhattan,0001M,FALSE,2023-01-18 12:36:20
ORD_00409,16.00,2.00,Pizza,Pizza Quattro Formaggi Regular,12:36:20,18-01-23,259 Arrowood Avenue,,Manhattan,0001M,FALSE,2023-01-18 12:36:20
ORD_00409,16.00,4.00,Pizza,Pizza Diavola Regular,12:36:20,18-01-23,259 Arrowood Avenue,,Manhattan,0001M,FALSE,2023-01-18 12:36:20
ORD_00409,16.00,3.00,Pizza,Pizza Quattro Formaggi Regular,12:36:20,18-01-23,259 Arrowood Avenue,,Manhattan,0001M,FALSE,2023-01-18 12:36:20
ORD_00409,6.00,4.00,Side,Garlic Bread,12:36:20,18-01-23,259 Arrowood Avenue,,Manhattan,0001M,FALSE,2023-01-18 12:36:20
ORD_00409,7.00,2.00,Side,Caesar Salad,12:36:20,18-01-23,259 Arrowood Avenue,,Manhattan,0001M,FALSE,2023-01-18 12:36:20
ORD_00409,6.00,2.00,Dessert,Chocolate Ice Cream,12:36:20,18-01-23,259 Arrowood Avenue,,Manhattan,0001M,FALSE,2023-01-18 12:36:20
ORD_00410,17.00,5.00,Pizza,Pizza Hawaiian Large,11:05:07,18-01-23,259 Arrowood Avenue,,Manhattan,0001M,FALSE,2023-01-18 11:05:07
ORD_00411,15.00,9.00,Pizza,Pizza Parmigiana Regular,20:06:09,18-01-23,8 Leroy Court,,Brooklyn,0005B,TRUE,2023-01-18 20:06:09
ORD_00411,16.00,2.00,Pizza,Pizza Quattro Formaggi Regular,20:06:09,18-01-23,8 Leroy Court,,Brooklyn,0005B,TRUE,2023-01-18 20:06:09
ORD_00411,17.00,6.00,Pizza,Pizza Hawaiian Large,20:06:09,18-01-23,8 Leroy Court,,Brooklyn,0005B,TRUE,2023-01-18 20:06:09
ORD_00411,18.00,2.00,Pizza,Pizza Parmigiana Large,20:06:09,18-01-23,8 Leroy Court,,Brooklyn,0005B,TRUE,2023-01-18 20:06:09
ORD_00412,20.00,4.00,Pizza,Pizza Seafood Large,22:51:53,18-01-23,8 Leroy Court,,Brooklyn,0005B,TRUE,2023-01-18 22:51:53
ORD_00412,6.00,6.00,Side,Garlic Bread,22:51:53,18-01-23,8 Leroy Court,,Brooklyn,0005B,TRUE,2023-01-18 22:51:53
ORD_00412,6.00,6.00,Beverage,Diet Coke 1.5l,22:51:53,18-01-23,8 Leroy Court,,Brooklyn,0005B,TRUE,2023-01-18 22:51:53
ORD_00412,17.00,6.00,Pizza,Pizza Hawaiian Large,22:51:53,18-01-23,8 Leroy Court,,Brooklyn,0005B,TRUE,2023-01-18 22:51:53
ORD_00412,6.00,5.00,Beverage,7 Up 1.5l,22:51:53,18-01-23,8 Leroy Court,,Brooklyn,0005B,TRUE,2023-01-18 22:51:53
ORD_00412,7.00,6.00,Dessert,Banoffee Pie,22:51:53,18-01-23,8 Leroy Court,,Brooklyn,0005B,TRUE,2023-01-18 22:51:53
ORD_00412,15.00,7.00,Pizza,Pizza Pepperoni Regular,22:51:53,18-01-23,8 Leroy Court,,Brooklyn,0005B,TRUE,2023-01-18 22:51:53
ORD_00412,20.00,2.00,Pizza,Pizza Seafood Large,22:51:53,18-01-23,8 Leroy Court,,Brooklyn,0005B,TRUE,2023-01-18 22:51:53
ORD_00413,6.00,6.00,Beverage,7 Up 1.5l,22:11:40,18-01-23,8 Leroy Court,,Brooklyn,0005B,FALSE,2023-01-18 22:11:40
ORD_00413,15.00,5.00,Pizza,Pizza Hawaiian Regular,22:11:40,18-01-23,8 Leroy Court,,Brooklyn,0005B,FALSE,2023-01-18 22:11:40
ORD_00414,17.00,6.00,Pizza,Pizza Seafood Regular,19:47:15,18-01-23,8 Leroy Court,,Brooklyn,0005B,TRUE,2023-01-18 19:47:15
ORD_00415,3.00,6.00,Beverage,Coca Cola 33cl,10:33:26,18-01-23,62015 Claremont Pass,Room 818,Bronx,0004B,TRUE,2023-01-18 10:33:26
ORD_00415,3.00,2.00,Beverage,Diet Coke 33cl,10:33:26,18-01-23,62015 Claremont Pass,Room 818,Bronx,0004B,TRUE,2023-01-18 10:33:26
ORD_00416,12.00,1.00,Pizza,Pizza Margherita Regular,11:48:16,18-01-23,62015 Claremont Pass,Room 818,Bronx,0004B,FALSE,2023-01-18 11:48:16
ORD_00416,6.00,3.00,Beverage,Diet Coke 1.5l,11:48:16,18-01-23,62015 Claremont Pass,Room 818,Bronx,0004B,FALSE,2023-01-18 11:48:16
ORD_00417,3.00,9.00,Beverage,Diet Coke 33cl,13:11:26,18-01-23,62015 Claremont Pass,Room 818,Bronx,0004B,TRUE,2023-01-18 13:11:26
ORD_00418,14.00,10.00,Pizza,Pizza Margherita Large,18:56:47,18-01-23,01 Everett Park,PO Box 75095,Bronx,0004B,TRUE,2023-01-18 18:56:47
ORD_00418,15.00,5.00,Pizza,Pizza Parmigiana Regular,18:56:47,18-01-23,01 Everett Park,PO Box 75095,Bronx,0004B,TRUE,2023-01-18 18:56:47
ORD_00418,16.00,2.00,Pizza,Pizza Quattro Formaggi Regular,18:56:47,18-01-23,01 Everett Park,PO Box 75095,Bronx,0004B,TRUE,2023-01-18 18:56:47
ORD_00420,19.00,1.00,Pizza,Pizza Diavola Large,11:49:19,18-01-23,01 Everett Park,PO Box 75095,Bronx,0004B,FALSE,2023-01-18 11:49:19
ORD_00420,4.00,9.00,Beverage,Sparkling Water 1.5l,11:49:19,18-01-23,01 Everett Park,PO Box 75095,Bronx,0004B,FALSE,2023-01-18 11:49:19
ORD_00420,3.00,1.00,Beverage,Coca Cola 33cl,11:49:19,18-01-23,01 Everett Park,PO Box 75095,Bronx,0004B,FALSE,2023-01-18 11:49:19
ORD_00420,17.00,1.00,Pizza,Pizza Seafood Regular,11:49:19,18-01-23,01 Everett Park,PO Box 75095,Bronx,0004B,FALSE,2023-01-18 11:49:19
ORD_00420,16.00,5.00,Pizza,Pizza Napolitana Regular,11:49:19,18-01-23,01 Everett Park,PO Box 75095,Bronx,0004B,FALSE,2023-01-18 11:49:19
ORD_00421,14.00,2.00,Pizza,Pizza Margherita Large,11:40:38,18-01-23,01 Everett Park,PO Box 75095,Bronx,0004B,TRUE,2023-01-18 11:40:38
ORD_00421,6.00,9.00,Dessert,Strawberry Ice Cream,11:40:38,18-01-23,01 Everett Park,PO Box 75095,Bronx,0004B,TRUE,2023-01-18 11:40:38
ORD_00422,18.00,5.00,Pizza,Pizza Parmigiana Large,11:58:19,18-01-23,01 Everett Park,PO Box 75095,Bronx,0004B,TRUE,2023-01-18 11:58:19
ORD_00423,5.00,10.00,Dessert,Fruit salad,20:38:21,18-01-23,50 Barnett Hill,6th Floor,Brooklyn,0005B,FALSE,2023-01-18 20:38:21
